INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,AREA_UNIQUE,AGE
802,2011,92,1,1,3,Abnormal,1,1971,Commercial,ELO,No Access,RH,9721700,Chrompet,40
1025,2007,170,1,1,3,Adjland,0,2008,Others,AllPub,Gravel,RM,10843610,Adayar,-1
1392,2011,74,2,1,4,Family,0,1975,Commercial,NoSeWa,Paved,RL,12286360,KK_Nagar,36
2499,2010,200,4,2,6,Normal_sale,1,1976,Others,NoSeWa,Paved,RH,13397920,KK_Nagar,34
1290,2010,100,1,1,3,Abnormal,1,2002,House,ELO,Gravel,RL,8700500,Karapakkam,8
1760,2015,34,1,1,4,Family,1,1992,Commercial,AllPub,Paved,RL,20346350,Anna_Nagar,23
816,2011,183,1,1,3,Partial,0,1989,Commercial,NoSeWa,Gravel,RH,10008100,Chrompet,22
1904,2009,141,2,1,5,Adjland,0,1994,Commercial,ELO,Gravel,RH,20838520,T_Nagar,15
1502,2009,193,2,1,4,Normal_sale,0,1977,Commercial,NoSeWa,Paved,RH,12614460,KK_Nagar,32
922,2010,163,1,1,3,Partial,1,1981,Others,NoSeWa,Paved,RH,8634640,Chrompet,29
1781,2009,142,1,1,4,Adjland,0,1992,Commercial,NoSeWa,Paved,RL,20518750,T_Nagar,17
1142,2013,124,1,1,3,Family,0,1985,Commercial,NoSeWa,No Access,RM,12807300,Chrompet,28
1274,2007,166,2,2,4,Partial,0,1982,Others,AllPub,No Access,RH,9335050,Adayar,25
687,2010,2,1,1,2,Adjland,0,1987,Others,AllPub,No Access,RL,5913625,Karapakkam,23
1886,2009,155,2,1,5,Normal_sale,0,1971,Others,AllPub,Gravel,RL,14671170,T_Nagar,38
1598,2007,14,1,1,4,Normal_sale,1,1983,Commercial,NoSeWa,Gravel,RM,20024110,T_Nagar,24
593,2012,113,1,1,2,Family,1,1983,House,NoSeWa,No Access,RM,6474250,Karapakkam,29
1815,2013,48,2,1,5,Partial,0,1984,Commercial,NoSeWa,No Access,RM,19814280,Anna_Nagar,29
1121,2009,196,1,1,3,Family,0,1970,Others,NoSeWa,Paved,I,5849125,Karapakkam,39
955,2012,175,1,1,3,Adjland,0,1981,House,NoSeWa,Gravel,RM,9743700,Chrompet,31
864,2012,124,1,1,3,Normal_sale,1,2001,Commercial,ELO,Paved,RM,12556650,Chrompet,11
938,2011,70,1,1,3,Normal_sale,0,1986,House,AllPub,Gravel,C,4918500,Karapakkam,25
849,2010,21,1,1,3,Adjland,1,1975,Commercial,NoSeWa,Paved,RL,11650600,Chrompet,35
914,2011,132,1,1,3,Family,1,1973,Others,AllPub,No Access,RH,6688000,Karapakkam,38
1156,2011,122,1,1,3,Adjland,1,1971,House,ELO,Gravel,RL,8947750,Karapakkam,40
830,2014,191,1,1,3,Family,1,1991,Commercial,NoSeWa,No Access,RL,10858850,Chrompet,23
1693,2009,99,2,1,4,Family,1,1969,House,NoSeWa,Paved,RL,10021800,KK_Nagar,40
2453,2011,53,4,2,6,Family,0,1969,Others,AllPub,Gravel,RM,13729040,KK_Nagar,42
2167,2011,194,3,2,5,Adjland,0,1994,Others,NoSeWa,Paved,RM,12477240,KK_Nagar,17
1634,2006,93,2,1,4,Abnormal,1,1986,House,NoSeWa,No Access,RH,8177900,Velachery,20
1337,2010,34,2,2,4,Family,1,1982,Others,ELO,Gravel,I,7953125,Karapakkam,28
1930,2010,163,2,1,5,Partial,0,1964,House,NoSeWa,Gravel,RM,13060780,Anna_Nagar,46
1042,2012,178,1,1,3,Abnormal,1,2005,Others,AllPub,Gravel,RL,10581040,Chrompet,7
1613,2012,178,1,1,4,Partial,0,1985,Commercial,NoSeWa,Paved,RH,17538420,T_Nagar,27
726,2014,74,1,1,2,Family,0,1988,House,ELO,No Access,RL,6280650,Chrompet,26
1853,2009,73,3,2,5,Adjland,0,1995,Others,NoSeWa,No Access,RH,10017780,Velachery,14
1591,2006,27,2,1,4,Adjland,0,1992,House,NoSeWa,Paved,I,8353830,Velachery,14
1980,2007,48,2,1,5,Family,0,1969,Others,ELO,Gravel,RL,14332790,Anna_Nagar,38
2226,2011,138,4,2,6,Family,1,1989,House,NoSeWa,Paved,RL,11670400,KK_Nagar,22
808,2011,88,1,1,3,Adjland,0,2003,Commercial,ELO,Paved,RM,11949085,Adayar,8
1868,2007,197,2,1,5,Normal_sale,0,1970,Commercial,NoSeWa,Gravel,RH,20033450,T_Nagar,37
805,2009,63,1,1,3,Adjland,1,1975,Others,AllPub,Gravel,I,8934405,Adayar,34
706,2013,100,1,1,2,Normal_sale,0,1997,Others,AllPub,Paved,RM,7818970,Chrompet,16
1464,2010,184,2,2,4,Normal_sale,0,1981,Others,ELO,Paved,A,6272750,Karapakkam,29
648,2012,143,1,1,2,Family,0,1991,Commercial,NoSeWa,Gravel,RM,10374210,Adayar,21
1694,2011,167,1,1,4,Partial,1,1978,Commercial,AllPub,Paved,RH,18855250,Anna_Nagar,33
1112,2008,86,1,1,3,Adjland,1,1980,Commercial,AllPub,No Access,RL,13363650,Chrompet,28
950,2010,116,1,1,3,Partial,1,1967,House,AllPub,No Access,RH,6408750,Karapakkam,43
1282,2007,149,2,2,4,Normal_sale,1,1986,House,NoSeWa,No Access,RM,10934170,Adayar,21
1639,2010,73,2,1,4,Partial,0,1978,House,AllPub,Gravel,A,7016840,Velachery,32
1501,2008,16,2,1,4,Family,1,1964,Others,NoSeWa,Paved,RM,10681680,KK_Nagar,44
1765,2011,117,1,1,4,Adjland,0,1981,House,NoSeWa,Gravel,RM,13668850,Anna_Nagar,30
1518,2011,104,2,2,4,Adjland,1,1958,Others,ELO,No Access,A,6597000,Karapakkam,53
1070,2011,109,1,1,3,Abnormal,1,1962,House,AllPub,Paved,A,5046750,Karapakkam,49
1784,2014,71,1,1,4,Adjland,1,1980,Others,NoSeWa,Paved,RL,14819560,T_Nagar,34
1188,2008,9,1,1,3,Adjland,0,2001,Others,ELO,Gravel,RH,9797510,Chrompet,7
1494,2012,171,2,2,4,Normal_sale,1,1986,House,NoSeWa,No Access,RL,8188000,Karapakkam,26
1810,2009,128,2,1,5,Normal_sale,0,2005,Commercial,NoSeWa,No Access,RM,20441490,T_Nagar,4
738,2010,166,1,1,2,Adjland,1,1974,House,AllPub,Gravel,I,6799000,Karapakkam,36
1564,2012,6,2,1,4,Partial,0,2004,House,AllPub,Gravel,RM,10019360,KK_Nagar,8
1530,2006,174,2,1,4,Partial,0,1974,Commercial,ELO,No Access,I,10851180,Velachery,32
909,2009,62,1,1,3,Abnormal,1,1988,House,ELO,Paved,RH,8310590,Adayar,21
780,2011,94,1,1,2,Normal_sale,0,1981,House,ELO,No Access,RM,7060000,Chrompet,30
1195,2010,43,1,1,3,Abnormal,0,1994,House,NoSeWa,Gravel,RM,10210500,Chrompet,16
746,2011,53,1,1,2,Family,1,1982,Others,ELO,No Access,C,6390690,Adayar,29
921,2008,163,1,1,3,Normal_sale,0,1961,Others,AllPub,No Access,I,7178250,Adayar,47
712,2011,37,1,1,2,Abnormal,0,1968,House,AllPub,No Access,RL,6978025,Adayar,43
2312,2009,88,4,2,6,Normal_sale,0,1999,House,NoSeWa,Gravel,RM,12569800,KK_Nagar,10
1809,2008,174,3,2,5,Normal_sale,0,1980,Others,NoSeWa,Paved,RM,11269470,Velachery,28
1872,2009,16,2,1,5,Family,0,1999,Others,ELO,Gravel,RM,14822920,T_Nagar,10
2286,2012,46,4,2,6,Adjland,0,1998,Others,AllPub,Paved,RM,13403120,KK_Nagar,14
1522,2009,15,1,1,4,Family,0,2002,Others,AllPub,No Access,RL,11584500,Anna_Nagar,7
919,2007,70,1,1,3,Abnormal,0,1966,Commercial,AllPub,Gravel,RL,12157650,Chrompet,41
1858,2012,156,2,1,5,Abnormal,1,1980,House,AllPub,No Access,RH,12695630,T_Nagar,32
1082,2012,194,1,1,3,Family,1,1979,Commercial,NoSeWa,No Access,RL,12944300,Chrompet,33
1559,2010,59,2,2,4,Normal_sale,0,1964,House,ELO,No Access,C,5749000,Karapakkam,46
1769,2009,137,2,1,4,Abnormal,1,1969,Others,AllPub,Gravel,A,9626680,Velachery,40
1197,2011,5,1,1,3,Partial,0,1975,House,NoSeWa,Gravel,RL,9273100,Chrompet,36
1966,2007,35,3,2,5,Abnormal,1,1982,House,NoSeWa,No Access,I,9665040,Velachery,25
2176,2008,28,3,2,5,Abnormal,0,1966,Others,NoSeWa,Paved,RL,11751940,KK_Nagar,42
943,2011,198,1,1,3,Normal_sale,1,1996,Others,NoSeWa,Gravel,I,7102125,Karapakkam,15
1590,2008,106,2,1,4,Partial,1,1987,House,NoSeWa,Gravel,RH,9637220,Velachery,21
1040,2011,142,1,1,3,Normal_sale,1,1964,Commercial,ELO,Gravel,I,9567000,Karapakkam,47
1132,2008,106,1,1,3,Abnormal,1,2002,House,NoSeWa,No Access,RH,8356850,Chrompet,6
1204,2006,47,2,1,4,Normal_sale,1,1957,Others,NoSeWa,Paved,RH,10096480,Chrompet,49
1869,2004,36,3,2,5,Adjland,0,1975,House,ELO,Paved,C,8074630,Velachery,29
1585,2008,199,1,1,4,Abnormal,0,1997,Commercial,ELO,Paved,RL,17556170,T_Nagar,11
1882,2007,180,2,1,5,Family,0,1989,House,AllPub,No Access,RL,12235870,T_Nagar,18
912,2006,181,1,1,3,Partial,1,1970,Commercial,NoSeWa,No Access,A,9350240,Adayar,36
2147,2011,23,3,2,5,Normal_sale,0,1982,Commercial,NoSeWa,Paved,RM,17180560,KK_Nagar,29
898,2013,130,1,1,3,Abnormal,1,2003,Commercial,NoSeWa,Gravel,RM,12906800,Chrompet,10
1979,2009,16,3,2,5,Family,1,1989,Commercial,ELO,No Access,RH,15965590,Velachery,20
942,2010,32,1,1,3,Abnormal,1,1974,House,AllPub,Paved,C,5895000,Karapakkam,36
1504,2010,182,2,2,4,Partial,0,1983,House,ELO,Paved,RM,7868000,Karapakkam,27
821,2008,22,1,1,3,Adjland,1,1991,House,NoSeWa,Gravel,RH,8707750,Chrompet,17
1149,2009,64,1,1,3,Normal_sale,0,1974,House,AllPub,Paved,RH,8318450,Chrompet,35
1666,2007,140,1,1,4,Partial,1,2006,Others,NoSeWa,Gravel,RH,13009590,Anna_Nagar,1
1210,2010,66,1,1,3,Partial,1,2005,Others,AllPub,Gravel,RH,8333250,Karapakkam,5
1523,2011,83,2,1,4,Partial,1,1983,Others,ELO,Paved,C,8078620,Velachery,28
891,2012,95,1,1,3,Partial,0,2005,Commercial,NoSeWa,No Access,RM,10674350,Chrompet,7
1955,2012,137,2,1,5,Partial,1,1986,Commercial,AllPub,Gravel,RL,22302670,T_Nagar,26
1191,2009,54,1,1,3,Adjland,0,1996,Others,AllPub,Gravel,RL,10749120,Chrompet,13
1641,2008,144,2,1,4,Abnormal,0,2004,Others,AllPub,Paved,RH,9575120,KK_Nagar,4
879,2010,156,1,1,3,Normal_sale,0,1987,Commercial,NoSeWa,Gravel,RM,12177400,Chrompet,23
1228,2008,100,2,1,4,Abnormal,0,1997,Others,ELO,Gravel,RL,10071110,Chrompet,11
867,2012,147,1,1,2,Abnormal,1,1975,Commercial,NoSeWa,Gravel,C,7691250,Karapakkam,37
1932,2004,10,3,2,5,Abnormal,1,1977,House,AllPub,No Access,A,7733620,Velachery,27
1617,2006,82,2,1,4,Normal_sale,0,2005,Commercial,AllPub,No Access,RL,13014740,Velachery,1
1040,2009,107,1,1,3,Partial,1,1964,House,NoSeWa,No Access,A,4437750,Karapakkam,45
950,2011,41,1,1,3,Normal_sale,1,1995,Commercial,NoSeWa,Gravel,A,8047500,Karapakkam,16
1354,2010,72,2,2,4,Adjland,0,1988,House,NoSeWa,No Access,C,5131250,Karapakkam,22
1739,2006,57,2,1,4,Partial,0,1981,Commercial,NoSeWa,Paved,A,11730190,Velachery,25
1484,2010,122,2,2,4,Partial,1,1995,Others,NoSeWa,Paved,A,6790750,Karapakkam,15
2182,2009,179,3,2,5,Family,0,1988,Others,NoSeWa,Gravel,RL,11774560,KK_Nagar,21
1711,2009,27,1,1,4,Family,0,1968,Others,NoSeWa,No Access,RH,11523870,Anna_Nagar,41
886,2009,184,1,1,3,Partial,0,1999,Others,ELO,Paved,RH,6956820,Chrompet,10
1760,2005,161,2,1,4,Adjland,1,2004,Commercial,AllPub,Gravel,RL,16616430,Velachery,1
1155,2011,189,1,1,3,Partial,0,1961,House,AllPub,No Access,RL,6125250,Karapakkam,50
752,2010,154,1,1,2,Abnormal,1,1985,House,NoSeWa,Paved,I,5807250,Karapakkam,25
1888,2009,91,3,2,5,Partial,1,1981,House,AllPub,Gravel,RM,11805840,KK_Nagar,28
1211,2010,78,2,1,4,Family,0,1965,Commercial,NoSeWa,Gravel,RH,13261700,Chrompet,45
1892,2009,137,3,2,5,Normal_sale,1,1971,Commercial,NoSeWa,Paved,RM,16967540,KK_Nagar,38
1030,2008,52,1,1,3,Abnormal,0,1999,House,AllPub,No Access,A,5743315,Adayar,9
1254,2014,109,2,1,4,Family,0,1994,Others,NoSeWa,No Access,RL,9095330,Chrompet,20
1762,2012,86,2,1,4,Adjland,0,2006,Commercial,AllPub,Gravel,RH,14826580,KK_Nagar,6
1081,2008,165,1,1,3,Family,0,1994,Commercial,NoSeWa,No Access,RH,11318950,Chrompet,14
973,2011,112,1,1,3,Normal_sale,1,1972,Commercial,NoSeWa,Gravel,RH,12173800,Chrompet,39
844,2009,51,1,1,3,Abnormal,1,1996,House,NoSeWa,Gravel,RL,9319450,Chrompet,13
965,2006,172,1,1,3,Normal_sale,0,1999,House,NoSeWa,No Access,RH,6598000,Chrompet,7
1742,2011,63,2,1,4,Family,0,1975,Others,NoSeWa,Gravel,A,8539610,Velachery,36
1304,2008,68,1,1,3,Adjland,1,2005,Others,NoSeWa,Paved,RM,10779980,KK_Nagar,3
1888,2009,34,2,1,5,Abnormal,1,1989,Commercial,NoSeWa,No Access,RL,21014810,T_Nagar,20
1612,2009,96,2,1,4,Family,0,1990,House,AllPub,Paved,RH,8599740,KK_Nagar,19
1723,2010,8,1,1,4,Adjland,1,1989,Others,NoSeWa,Paved,RL,14028720,T_Nagar,21
1919,2007,50,2,1,5,Abnormal,1,1982,Commercial,NoSeWa,No Access,RH,20496430,T_Nagar,25
1528,2013,163,1,1,4,Abnormal,1,1974,Others,NoSeWa,Gravel,RM,14203260,T_Nagar,39
1081,2011,112,1,1,3,Abnormal,1,2005,House,AllPub,Paved,C,5940250,Karapakkam,6
2372,2008,164,4,2,6,Adjland,1,1973,House,AllPub,Gravel,RM,13851040,KK_Nagar,35
1237,2010,19,2,1,4,Family,0,2002,Commercial,NoSeWa,Paved,RH,13331300,Chrompet,8
1242,2013,176,2,1,4,Partial,0,1979,Commercial,NoSeWa,No Access,RM,13896950,Chrompet,34
1700,2007,126,2,1,4,Adjland,1,1981,House,NoSeWa,No Access,A,7326290,Velachery,26
2422,2011,150,4,2,6,Adjland,0,1989,House,NoSeWa,Gravel,RL,12532900,KK_Nagar,22
801,2009,159,1,1,3,Abnormal,0,1990,House,ELO,Gravel,RL,7385300,Chrompet,19
1503,2009,58,2,1,4,Abnormal,0,2004,Commercial,ELO,No Access,I,10769370,Velachery,5
606,2010,72,1,1,2,Family,1,1986,Commercial,NoSeWa,Paved,I,8605340,Adayar,24
791,2014,3,1,1,2,Normal_sale,0,2000,Commercial,ELO,Paved,RH,9525100,Chrompet,14
1878,2011,143,2,1,5,Normal_sale,0,1995,Commercial,AllPub,No Access,RM,20734630,T_Nagar,16
806,2009,195,1,1,2,Adjland,0,1982,Others,AllPub,Paved,RM,7210750,Karapakkam,27
1543,2009,71,1,1,4,Partial,1,1993,Commercial,NoSeWa,Gravel,RM,19083430,T_Nagar,16
1363,2008,34,2,1,4,Family,1,1999,Commercial,NoSeWa,Paved,RH,12572000,KK_Nagar,9
1584,2009,184,1,1,4,Partial,0,2000,Others,NoSeWa,No Access,RH,11173220,T_Nagar,9
1794,2014,49,1,1,4,Adjland,1,1979,Commercial,ELO,Paved,RL,20940460,Anna_Nagar,35
1003,2010,47,1,1,3,Abnormal,1,1974,Others,NoSeWa,No Access,RM,9778110,Chrompet,36
1794,2007,10,1,1,4,Partial,1,1974,House,AllPub,Paved,RH,12653630,Anna_Nagar,33
1164,2009,192,1,1,3,Abnormal,0,1971,Commercial,NoSeWa,Paved,RL,12873650,Chrompet,38
1503,2008,114,2,1,4,Abnormal,1,1973,Others,AllPub,Gravel,RL,11327760,KK_Nagar,35
552,2011,62,1,1,2,Family,1,1975,Others,NoSeWa,Gravel,C,4950250,Karapakkam,36
1803,2012,117,2,1,5,Partial,1,1991,Others,NoSeWa,No Access,RH,12993900,Anna_Nagar,21
721,2009,75,1,1,2,Abnormal,1,1999,Commercial,ELO,Paved,A,6453250,Karapakkam,10
1513,2011,84,2,1,4,Partial,0,1965,Others,NoSeWa,Gravel,RL,9507320,KK_Nagar,46
951,2010,149,1,1,3,Normal_sale,0,1999,House,NoSeWa,Paved,RL,7862800,Chrompet,11
1058,2011,200,1,1,3,Partial,0,1987,Commercial,AllPub,No Access,C,7020750,Karapakkam,24
1438,2010,34,2,2,4,Partial,1,1991,House,NoSeWa,Gravel,A,6505500,Karapakkam,19
1616,2009,116,2,2,4,Normal_sale,0,1998,House,NoSeWa,Paved,A,5829250,Karapakkam,11
632,2008,99,1,1,2,Abnormal,1,1990,Commercial,AllPub,Gravel,RM,11719720,Adayar,18
953,2009,32,1,1,3,Adjland,0,1996,House,NoSeWa,Gravel,RL,8801100,Chrompet,13
1334,2011,99,2,1,4,Partial,0,1982,Commercial,AllPub,Paved,RL,11813720,KK_Nagar,29
1770,2015,49,1,1,4,Family,0,1997,Commercial,NoSeWa,Paved,RM,19844870,Anna_Nagar,18
1098,2011,41,1,1,3,Abnormal,1,2001,House,ELO,Gravel,C,6465000,Karapakkam,10
1195,2009,80,1,1,3,Normal_sale,0,1997,Commercial,NoSeWa,Gravel,RL,10795500,Karapakkam,12
1272,2008,85,2,1,4,Normal_sale,0,2005,Others,NoSeWa,Paved,RL,10030140,Chrompet,3
2424,2010,156,4,2,6,Normal_sale,1,1979,Commercial,NoSeWa,Paved,RH,18796780,KK_Nagar,31
1438,2012,143,2,1,4,Abnormal,1,1998,Commercial,NoSeWa,Paved,RL,13444320,KK_Nagar,14
701,2008,136,1,1,2,Normal_sale,1,1999,Commercial,NoSeWa,Paved,RM,11764865,Adayar,9
1744,2008,126,2,1,4,Family,1,1992,Others,ELO,No Access,A,7670180,Velachery,16
1078,2010,31,1,1,3,Family,1,1987,Others,ELO,No Access,RH,8372710,Chrompet,23
1273,2011,36,1,1,3,Family,0,2001,Commercial,AllPub,Paved,RM,11026000,Karapakkam,10
1400,2012,104,2,2,4,Adjland,0,1990,Others,NoSeWa,Paved,C,6195750,Karapakkam,22
1819,2009,63,2,1,5,Normal_sale,0,2005,House,NoSeWa,Gravel,RM,13763020,Anna_Nagar,4
902,2010,99,1,1,3,Family,0,1987,Commercial,NoSeWa,Paved,RM,12133045,Adayar,23
795,2009,155,1,1,2,Adjland,1,1976,Others,AllPub,Gravel,RL,9954125,Adayar,33
1763,2012,175,2,1,4,Family,1,1993,Commercial,AllPub,Gravel,RH,15329240,KK_Nagar,19
1288,2013,159,2,1,4,Normal_sale,1,2002,Commercial,NoSeWa,Paved,RM,15780550,Chrompet,11
1615,2006,53,2,1,4,Normal_sale,1,1987,House,NoSeWa,Paved,RL,10172480,Velachery,19
1026,2009,92,1,1,3,Normal_sale,1,1991,Commercial,AllPub,Gravel,RL,13885100,Chrompet,18
1598,2009,88,2,1,4,Family,1,2006,Commercial,ELO,No Access,A,11762090,Velachery,3
2276,2009,175,4,2,6,Adjland,0,1986,Others,AllPub,Gravel,RL,13221960,KK_Nagar,23
2407,2008,43,4,2,6,Partial,0,1967,Commercial,NoSeWa,Paved,RH,17099760,KK_Nagar,41
1083,2011,116,1,1,3,Partial,0,1994,Others,NoSeWa,Gravel,RM,9692960,Chrompet,17
1894,2009,195,2,1,5,Normal_sale,0,1972,House,NoSeWa,No Access,RL,11863010,T_Nagar,37
1274,2010,57,2,1,4,Normal_sale,0,2005,Commercial,NoSeWa,Gravel,RL,14254400,Chrompet,5
1760,2008,17,1,1,4,Family,0,1980,House,NoSeWa,Gravel,RL,12308520,Anna_Nagar,28
969,2009,104,1,1,3,Abnormal,1,1994,Commercial,NoSeWa,No Access,I,11157225,Adayar,15
1211,2011,75,1,1,3,Partial,0,2005,Others,NoSeWa,Paved,RL,7491375,Karapakkam,6
958,2008,36,1,1,3,Family,1,1997,Commercial,NoSeWa,No Access,RM,12863400,Chrompet,11
958,2010,120,1,1,3,Family,1,1972,Commercial,ELO,Gravel,A,11221720,Adayar,38
1066,2012,107,1,1,3,Partial,1,1979,House,AllPub,Gravel,RL,9572300,Chrompet,33
2371,2008,72,4,2,6,Normal_sale,0,1986,House,NoSeWa,Paved,RH,10463400,KK_Nagar,22
1451,2012,145,2,2,4,Abnormal,1,1973,Commercial,NoSeWa,No Access,I,10475000,Karapakkam,39
1985,2009,129,2,1,5,Family,0,2001,Commercial,NoSeWa,Paved,RM,21969520,Anna_Nagar,8
1853,2005,17,3,2,5,Adjland,1,1999,Commercial,NoSeWa,Paved,RL,16550350,Velachery,6
1841,2005,106,3,2,5,Family,0,1967,House,ELO,Gravel,RL,9871170,Velachery,38
1767,2012,34,1,1,4,Normal_sale,1,1989,Commercial,AllPub,Gravel,RH,20331090,Anna_Nagar,23
1147,2007,159,1,1,3,Normal_sale,1,1963,House,NoSeWa,Gravel,RH,9352100,Chrompet,44
1232,2013,186,2,1,4,Normal_sale,0,1977,House,NoSeWa,No Access,RL,8588100,Chrompet,36
1064,2012,120,1,1,3,Partial,1,1990,Others,ELO,Gravel,RL,9955930,Chrompet,22
1413,2008,42,2,1,4,Partial,1,1995,House,AllPub,Gravel,RH,8992960,KK_Nagar,13
2443,2008,169,4,2,6,Normal_sale,0,1971,Commercial,AllPub,Gravel,RH,18334400,KK_Nagar,37
1071,2011,125,1,1,3,Normal_sale,1,2000,House,AllPub,Paved,RM,10223050,Chrompet,11
1614,2008,78,2,1,4,Family,0,2005,Others,NoSeWa,Gravel,RL,10282340,KK_Nagar,3
1302,2008,97,1,1,3,Normal_sale,1,1971,House,NoSeWa,Gravel,RM,10423760,KK_Nagar,37
1923,2010,74,2,1,5,Normal_sale,0,2003,House,NoSeWa,No Access,RL,12320640,Anna_Nagar,7
805,2010,45,1,1,3,Normal_sale,1,1995,Others,NoSeWa,Paved,RH,7915350,Chrompet,15
1582,2008,165,2,1,4,Partial,0,1988,Commercial,NoSeWa,Paved,RH,12363680,KK_Nagar,20
968,2011,35,1,1,3,Adjland,0,1980,Others,NoSeWa,Gravel,I,6297250,Karapakkam,31
1687,2011,46,2,2,4,Partial,0,1986,Commercial,NoSeWa,No Access,RH,11110000,Karapakkam,25
1766,2007,61,1,1,4,Family,1,1974,Others,ELO,No Access,RL,13161500,Anna_Nagar,33
1656,2006,25,2,1,4,Abnormal,1,1999,Commercial,NoSeWa,Gravel,C,14178210,Velachery,7
805,2014,185,1,1,3,Family,0,1998,Commercial,NoSeWa,No Access,RH,8828350,Chrompet,16
726,2011,181,1,1,2,Normal_sale,0,1953,Commercial,NoSeWa,Paved,RH,6553750,Karapakkam,58
1995,2011,19,2,1,5,Family,0,1983,Commercial,ELO,Paved,RH,20550920,Anna_Nagar,28
931,2010,88,1,1,3,Partial,0,1978,Commercial,NoSeWa,Paved,RL,8092500,Karapakkam,32
737,2009,145,1,1,2,Family,0,1991,Others,AllPub,No Access,RH,5940040,Chrompet,18
1762,2007,28,2,1,4,Normal_sale,1,1984,Commercial,ELO,Paved,I,14912460,Velachery,23
1726,2006,40,2,1,4,Partial,1,1984,Commercial,AllPub,Paved,I,14471130,Velachery,22
1915,2013,4,2,1,5,Family,1,1983,Others,AllPub,Paved,RL,15090150,T_Nagar,30
729,2012,116,1,1,2,Normal_sale,1,1980,Others,ELO,Gravel,RH,7918980,Chrompet,32
1261,2010,130,2,1,4,Family,1,1985,Commercial,NoSeWa,Gravel,RH,15044200,Chrompet,25
1744,2012,86,2,1,4,Abnormal,0,1994,House,AllPub,Paved,RL,9872490,Velachery,18
1915,2007,99,3,2,5,Abnormal,0,1982,House,NoSeWa,No Access,A,6997850,Velachery,25
857,2015,58,1,1,3,Family,1,1990,House,ELO,Paved,RH,7738700,Chrompet,25
1853,2010,160,2,1,5,Partial,1,1975,Commercial,AllPub,Paved,RL,21437220,Anna_Nagar,35
1701,2010,141,1,1,4,Abnormal,0,1978,House,NoSeWa,Gravel,RL,12185540,Anna_Nagar,32
963,2009,104,1,1,3,Partial,0,1981,Commercial,AllPub,No Access,RM,11224050,Chrompet,28
1889,2008,118,2,1,5,Normal_sale,1,1962,House,AllPub,No Access,RL,13041980,Anna_Nagar,46
1175,2011,98,1,1,3,Partial,0,2002,House,ELO,Gravel,RH,6898250,Karapakkam,9
1966,2010,125,2,1,5,Adjland,1,2001,House,AllPub,Paved,RL,14622250,Anna_Nagar,9
1075,2011,180,1,1,3,Partial,0,2001,Commercial,NoSeWa,Gravel,A,7541750,Karapakkam,10
948,2010,132,1,1,3,Abnormal,0,1970,Others,NoSeWa,Gravel,RH,8159260,Chrompet,40
1002,2008,60,1,1,3,Normal_sale,0,1990,Commercial,NoSeWa,Paved,RL,11515200,Chrompet,18
823,2009,125,1,1,2,Partial,1,1992,Others,NoSeWa,Paved,RH,6420875,Karapakkam,17
856,2014,158,1,1,3,Abnormal,0,1984,Commercial,AllPub,No Access,RH,9656600,Chrompet,30
1432,2009,101,2,1,4,Normal_sale,0,1978,House,NoSeWa,Paved,RM,8925160,KK_Nagar,31
1743,2009,98,2,1,4,Normal_sale,1,1978,Others,AllPub,Paved,RH,10882620,KK_Nagar,31
1641,2010,2,2,1,4,Partial,1,1971,Commercial,NoSeWa,Gravel,RM,16137480,Velachery,39
1704,2005,74,2,1,4,Abnormal,0,1983,Others,AllPub,Paved,RM,10906430,Velachery,22
1734,2014,157,1,1,4,Abnormal,0,1969,Others,NoSeWa,No Access,RM,12683980,Anna_Nagar,45
1033,2007,200,1,1,3,Partial,1,2002,Others,NoSeWa,No Access,I,8057450,Adayar,5
757,2009,123,1,1,2,Partial,1,1976,Commercial,AllPub,Paved,RM,9094750,Karapakkam,33
1912,2009,169,3,2,5,Adjland,1,2001,Others,ELO,Paved,C,10011470,Velachery,8
1275,2008,146,2,1,4,Adjland,0,2002,Commercial,ELO,Paved,RL,14008700,Chrompet,6
1173,2006,198,1,1,3,Partial,1,1984,House,NoSeWa,No Access,RM,9562650,Chrompet,22
1187,2011,170,1,1,3,Partial,1,1968,Commercial,ELO,No Access,RL,13533950,Chrompet,43
1853,2009,167,2,1,5,Partial,0,1971,House,NoSeWa,No Access,RL,11698300,T_Nagar,38
2172,2010,5,3,2,5,Normal_sale,1,1993,Commercial,AllPub,Paved,RH,17193660,KK_Nagar,17
1507,2011,193,1,1,4,Partial,0,1999,Commercial,AllPub,Paved,RL,17294550,Anna_Nagar,12
1607,2008,119,2,1,4,Normal_sale,0,1970,Others,ELO,Paved,RH,8528780,Velachery,38
1853,2009,51,2,1,5,Family,0,1969,Others,NoSeWa,Gravel,RH,13026640,Anna_Nagar,40
794,2009,75,1,1,2,Partial,0,2002,Commercial,NoSeWa,Gravel,RH,10214695,Adayar,7
800,2011,46,1,1,2,Normal_sale,1,1986,Commercial,ELO,Paved,RM,11900750,Chrompet,25
1292,2012,193,2,1,4,Abnormal,0,1964,Others,ELO,Gravel,RL,10309290,Chrompet,48
1850,2007,114,3,2,5,Partial,1,1998,Commercial,NoSeWa,No Access,RM,15746590,Velachery,9
